user,hashtag,tweet_id,date
IBU_WC,FRA,963361178616397824,Tue Feb 13 10:36:18 +0000 2018
IBU_WC,biathlon,963361178616397824,Tue Feb 13 10:36:18 +0000 2018
IBU_WC,Pyeongchang2018,963361178616397824,Tue Feb 13 10:36:18 +0000 2018
FranceOlympique,Patinagedevitesse,963361126032355328,Tue Feb 13 10:36:05 +0000 2018
FranceOlympique,shorttrack,963361126032355328,Tue Feb 13 10:36:05 +0000 2018
85N3eYSFJ3O56mX,울진우와,963360902857736192,Tue Feb 13 10:35:12 +0000 2018
daunegnc,pyeongchang2018,963360475059838976,Tue Feb 13 10:33:30 +0000 2018
daunegnc,olympics2018,963360475059838976,Tue Feb 13 10:33:30 +0000 2018
amawa_hawaii,Repost,963360423797026816,Tue Feb 13 10:33:18 +0000 2018
JClipperton_CP,Olympics,963359542091202560,Tue Feb 13 10:29:47 +0000 2018
yenahamegan,BTS,963358019747590144,Tue Feb 13 10:23:44 +0000 2018
yenahamegan,BloodSweatTears,963358019747590144,Tue Feb 13 10:23:44 +0000 2018
yenahamegan,iHeartAwards,963358019747590144,Tue Feb 13 10:23:44 +0000 2018
yenahamegan,BestBoyBand,963358019747590144,Tue Feb 13 10:23:44 +0000 2018
LeeW_Sport,IOC,963357924742451200,Tue Feb 13 10:23:22 +0000 2018
TeamSlovenia,TeamSlovenia,963357900948176896,Tue Feb 13 10:23:16 +0000 2018
TeamSlovenia,Olimpijskiponos,963357900948176896,Tue Feb 13 10:23:16 +0000 2018
7QQKjSSyOdYnI5x,라키,963357481979150336,Tue Feb 13 10:21:36 +0000 2018
HeatherCoxNBC,AlpineSkiing,963357269638373376,Tue Feb 13 10:20:46 +0000 2018
85N3eYSFJ3O56mX,라키,963357184842022912,Tue Feb 13 10:20:25 +0000 2018
yenahamegan,RIAA,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,gold,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,KwandongHockeyCenter,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,Pyeongchang2018,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,Olympics,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,DNAwentGOLD,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
yenahamegan,BTS,963356656611377152,Tue Feb 13 10:18:19 +0000 2018
HockeyMaven1917,TeamUSA,963356366017572864,Tue Feb 13 10:17:10 +0000 2018
Equipe_Canada,ÉquipeCanada,963356091517054977,Tue Feb 13 10:16:05 +0000 2018
21champ,최민정,963355810968502272,Tue Feb 13 10:14:58 +0000 2018
gpljy,강원dongill,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
gpljy,강원도래요,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
gpljy,솔향강릉,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
gpljy,대관령꽁지,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
gpljy,강릉농악전수교육관,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
KHOLMESlive,PyeongChang2018,963355759047143425,Tue Feb 13 10:14:45 +0000 2018
KHOLMESlive,WinterOlympics,963355759047143425,Tue Feb 13 10:14:45 +0000 2018
cas10th,Tokyo2020JHouse,963355711139753984,Tue Feb 13 10:14:34 +0000 2018
BrigitteMarcoux,rces,963355644819468294,Tue Feb 13 10:14:18 +0000 2018
yama37curl,pyeongchang2018,963355642567249920,Tue Feb 13 10:14:18 +0000 2018
yama37curl,curling,963355642567249920,Tue Feb 13 10:14:18 +0000 2018
yama37curl,カーリング,963355642567249920,Tue Feb 13 10:14:18 +0000 2018
yama37curl,とどけ勇気,963355642567249920,Tue Feb 13 10:14:18 +0000 2018
thekobusa,queenofthesnow,963355126974046208,Tue Feb 13 10:12:15 +0000 2018
thekobusa,Repost,963355126974046208,Tue Feb 13 10:12:15 +0000 2018
Steve_Dao,CanadaHouse,963355093222469632,Tue Feb 13 10:12:07 +0000 2018
peterfredman,pyeongchang2018,963354873692655616,Tue Feb 13 10:11:14 +0000 2018
peterfredman,olympics2018,963354873692655616,Tue Feb 13 10:11:14 +0000 2018
peterfredman,koreatunnissa,963354873692655616,Tue Feb 13 10:11:14 +0000 2018
debiedwarditv,PyeongChang2018,963354376172646400,Tue Feb 13 10:09:16 +0000 2018
yenahamegan,RIAA,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
yenahamegan,certifiedgold,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
yenahamegan,KwandongHockeyCenter,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
