user,mention,tweet_id,date
nrarmour,chloekimsnow,963370147036594176,Tue Feb 13 11:11:56 +0000 2018
vvanwu,DH_19861015,963370114434326528,Tue Feb 13 11:11:48 +0000 2018
Nuch_boaual,neolive3416,963370094817456128,Tue Feb 13 11:11:43 +0000 2018
StJoergensen,MikaelaShiffrin,963370039679229953,Tue Feb 13 11:11:30 +0000 2018
lhj0208,Irene_maple_,963370001905344512,Tue Feb 13 11:11:21 +0000 2018
rubenruben2,redparco,963369973669179392,Tue Feb 13 11:11:14 +0000 2018
kwlee58,jb42877,963369810460487681,Tue Feb 13 11:10:36 +0000 2018
AaronBenRose,annakook,963369643669770245,Tue Feb 13 11:09:56 +0000 2018
tree6903,hjpaak,963369355063930885,Tue Feb 13 11:08:47 +0000 2018
fuckuparmy,redparco,963369324416299009,Tue Feb 13 11:08:40 +0000 2018
son1maka,lhj0208,963369317067767808,Tue Feb 13 11:08:38 +0000 2018
woo2day6715,LeeDR0,963369013723058176,Tue Feb 13 11:07:26 +0000 2018
fuckuparmy,redparco,963369010124517377,Tue Feb 13 11:07:25 +0000 2018
worldcurling,CurlingCanada,963368576970207232,Tue Feb 13 11:05:41 +0000 2018
worldcurling,Swiss_Curling,963368576970207232,Tue Feb 13 11:05:41 +0000 2018
Daydrim_ing,SUNGJINOPPA,963368478295015424,Tue Feb 13 11:05:18 +0000 2018
OnePenny123,Lemo_0301,963368370115510274,Tue Feb 13 11:04:52 +0000 2018
skybluesara2,rwillsher,963368289844969472,Tue Feb 13 11:04:33 +0000 2018
lhj0208,Irene_maple_,963368268089077760,Tue Feb 13 11:04:28 +0000 2018
JiminJ021,neolive3416,963367951767289856,Tue Feb 13 11:03:12 +0000 2018
Bell_Cloud,hjpaak,963367825195769856,Tue Feb 13 11:02:42 +0000 2018
iamjoonlee,knitjockey,963367572627382273,Tue Feb 13 11:01:42 +0000 2018
lhj0208,Irene_maple_,963367507678543872,Tue Feb 13 11:01:26 +0000 2018
hihellolemon,SUNGJINOPPA,963367457804009472,Tue Feb 13 11:01:15 +0000 2018
maestroNlosong,redparco,963367395380289536,Tue Feb 13 11:01:00 +0000 2018
lhj0208,Irene_maple_,963367124868636673,Tue Feb 13 10:59:55 +0000 2018
bFiIsNw0XFUcwG6,morugessoyo_bot,963367081688223745,Tue Feb 13 10:59:45 +0000 2018
zeke_n_n_z,morugessoyo_bot,963366985999335424,Tue Feb 13 10:59:22 +0000 2018
G_Elwood,TeamCanada,963366950888976385,Tue Feb 13 10:59:14 +0000 2018
redparco,formalhaut00,963366906060132357,Tue Feb 13 10:59:03 +0000 2018
guinguin_K,kkkkkkkkillkkil,963366891795304448,Tue Feb 13 10:59:00 +0000 2018
redparco,formalhaut00,963366751953084416,Tue Feb 13 10:58:26 +0000 2018
misosmisogyny,kkkkkkkkillkkil,963366745577734145,Tue Feb 13 10:58:25 +0000 2018
day6thekings,SUNGJINOPPA,963366644448772096,Tue Feb 13 10:58:01 +0000 2018
lhj0208,littaok,963366629093531648,Tue Feb 13 10:57:57 +0000 2018
six_xxx06,SUNGJINOPPA,963366458985136128,Tue Feb 13 10:57:16 +0000 2018
koivukangas,teronurmi,963366287538765826,Tue Feb 13 10:56:36 +0000 2018
koivukangas,RoyMela,963366287538765826,Tue Feb 13 10:56:36 +0000 2018
koivukangas,ylepuhe,963366287538765826,Tue Feb 13 10:56:36 +0000 2018
AaronNolanNews,jaygraymatters,963366253883662336,Tue Feb 13 10:56:28 +0000 2018
NBC5photog,chrissadeghi,963366246283591680,Tue Feb 13 10:56:26 +0000 2018
NBC5photog,jaygraymatters,963366246283591680,Tue Feb 13 10:56:26 +0000 2018
lhj0208,shduufgd,963366194722959360,Tue Feb 13 10:56:13 +0000 2018
woo2day6715,yskwtama3553,963365952740970496,Tue Feb 13 10:55:16 +0000 2018
six_xxx06,SUNGJINOPPA,963365798826790912,Tue Feb 13 10:54:39 +0000 2018
Nikolaki78,Sachk0,963365633462169600,Tue Feb 13 10:54:00 +0000 2018
Nikolaki78,ManUtd,963365633462169600,Tue Feb 13 10:54:00 +0000 2018
jimin1226,redparco,963365581868097536,Tue Feb 13 10:53:47 +0000 2018
lhj0208,littaok,963365544056401920,Tue Feb 13 10:53:38 +0000 2018
tordor_m,redparco,963365537693618176,Tue Feb 13 10:53:37 +0000 2018
cj9854,cj9854,963365443552464898,Tue Feb 13 10:53:14 +0000 2018
DavidBaden,govincentzhou,963365329001951232,Tue Feb 13 10:52:47 +0000 2018
DavidBaden,USFigureSkating,963365329001951232,Tue Feb 13 10:52:47 +0000 2018
DavidBaden,NBCOlympics,963365329001951232,Tue Feb 13 10:52:47 +0000 2018
AaronNolanNews,jaygraymatters,963365282709295104,Tue Feb 13 10:52:36 +0000 2018
six_xxx06,SUNGJINOPPA,963365225331175424,Tue Feb 13 10:52:22 +0000 2018
yugle_yu,t_112345678,963365222957248512,Tue Feb 13 10:52:22 +0000 2018
yugle_yu,zyozzang,963365222957248512,Tue Feb 13 10:52:22 +0000 2018
woo2day6715,yskwtama3553,963365216451928065,Tue Feb 13 10:52:20 +0000 2018
six_xxx06,SUNGJINOPPA,963365165331697665,Tue Feb 13 10:52:08 +0000 2018
Wpilgoood,SUNGJINOPPA,963365163037376512,Tue Feb 13 10:52:07 +0000 2018
six_xxx06,SUNGJINOPPA,963365121085997056,Tue Feb 13 10:51:57 +0000 2018
lhj0208,qc_911926,963365089146384384,Tue Feb 13 10:51:50 +0000 2018
six_xxx06,SUNGJINOPPA,963365072998297600,Tue Feb 13 10:51:46 +0000 2018
duckupotato,redparco,963365059392036864,Tue Feb 13 10:51:43 +0000 2018
day6ily_yj__,SUNGJINOPPA,963364989191901184,Tue Feb 13 10:51:26 +0000 2018
guinguin_K,redparco,963364982506139649,Tue Feb 13 10:51:24 +0000 2018
artemizhb,redparco,963364951665516544,Tue Feb 13 10:51:17 +0000 2018
IBU_WC,martinfkde,963364916747935744,Tue Feb 13 10:51:09 +0000 2018
other_bump__1,mtwarp26,963364895382122497,Tue Feb 13 10:51:04 +0000 2018
Yaalu6,SUNGJINOPPA,963364893020704769,Tue Feb 13 10:51:03 +0000 2018
six_xxx06,SUNGJINOPPA,963364888306368517,Tue Feb 13 10:51:02 +0000 2018
six_xxx06,SUNGJINOPPA,963364805024215040,Tue Feb 13 10:50:42 +0000 2018
six_xxx06,SUNGJINOPPA,963364787974373376,Tue Feb 13 10:50:38 +0000 2018
six_xxx06,SUNGJINOPPA,963364760665255936,Tue Feb 13 10:50:32 +0000 2018
alstjssla__,askmenfess,963364752196911104,Tue Feb 13 10:50:30 +0000 2018
LesterHoltNBC,chloekimsnow,963364749907038209,Tue Feb 13 10:50:29 +0000 2018
daysixstree,SUNGJINOPPA,963364731242274816,Tue Feb 13 10:50:25 +0000 2018
six_xxx06,SUNGJINOPPA,963364663688773632,Tue Feb 13 10:50:08 +0000 2018
six_xxx06,SUNGJINOPPA,963364618901925889,Tue Feb 13 10:49:58 +0000 2018
PPKKYBANG,SUNGJINOPPA,963364600799420417,Tue Feb 13 10:49:53 +0000 2018
feelit_meelit,SUNGJINOPPA,963364537373147136,Tue Feb 13 10:49:38 +0000 2018
six_xxx06,SUNGJINOPPA,963364506058436608,Tue Feb 13 10:49:31 +0000 2018
six_xxx06,SUNGJINOPPA,963364494360506368,Tue Feb 13 10:49:28 +0000 2018
six_xxx06,SUNGJINOPPA,963364480041107457,Tue Feb 13 10:49:25 +0000 2018
lhj0208,_xxxkkkk,963364417302704128,Tue Feb 13 10:49:10 +0000 2018
other_bump__1,mtwarp26,963364416803692545,Tue Feb 13 10:49:10 +0000 2018
six_xxx06,SUNGJINOPPA,963364363494047744,Tue Feb 13 10:48:57 +0000 2018
wick_22,MikaelKingsbury,963364266089861120,Tue Feb 13 10:48:34 +0000 2018
gustnF_M,hjpaak,963364252089122816,Tue Feb 13 10:48:30 +0000 2018
lhj0208,HESADOLL,963364243088162816,Tue Feb 13 10:48:28 +0000 2018
CBCharlsie,Olympics,963364164654673920,Tue Feb 13 10:48:09 +0000 2018
CBCharlsie,Speedskater01,963364164654673920,Tue Feb 13 10:48:09 +0000 2018
CBCharlsie,CBCOlympics,963364164654673920,Tue Feb 13 10:48:09 +0000 2018
CBCharlsie,cbcsports,963364164654673920,Tue Feb 13 10:48:09 +0000 2018
Nebulous_Sakura,kussun_yeo,963363836584591360,Tue Feb 13 10:46:51 +0000 2018
Nebulous_Sakura,pagnewcham2,963363836584591360,Tue Feb 13 10:46:51 +0000 2018
Nebulous_Sakura,dys01048,963363836584591360,Tue Feb 13 10:46:51 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963363836584591360,Tue Feb 13 10:46:51 +0000 2018
ongolivefiaaaa,rainbowflavor9,963363572293103616,Tue Feb 13 10:45:48 +0000 2018
ongolivefiaaaa,LeeJooyee,963363572293103616,Tue Feb 13 10:45:48 +0000 2018
StevenLangton,erinhamlin,963363500922843137,Tue Feb 13 10:45:31 +0000 2018
other_bump__1,mtwarp26,963363484120436736,Tue Feb 13 10:45:27 +0000 2018
Nebulous_Sakura,kussun_yeo,963363381515202561,Tue Feb 13 10:45:03 +0000 2018
Nebulous_Sakura,pagnewcham2,963363381515202561,Tue Feb 13 10:45:03 +0000 2018
Nebulous_Sakura,dys01048,963363381515202561,Tue Feb 13 10:45:03 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963363381515202561,Tue Feb 13 10:45:03 +0000 2018
hjpaak,annafifield,963363271792238592,Tue Feb 13 10:44:37 +0000 2018
DonnaLeeNJ,ThisIsRobThomas,963363155907719169,Tue Feb 13 10:44:09 +0000 2018
apeach_anyway,redparco,963363050660098048,Tue Feb 13 10:43:44 +0000 2018
poomu712,dlrkdms2420,963363025028698112,Tue Feb 13 10:43:38 +0000 2018
six_xxx06,SUNGJINOPPA,963362783768190976,Tue Feb 13 10:42:40 +0000 2018
Ddong_chim_of_P,redparco,963362781360660480,Tue Feb 13 10:42:40 +0000 2018
deleterkr,hjpaak,963362636678090752,Tue Feb 13 10:42:05 +0000 2018
Nebulous_Sakura,pagnewcham2,963362614708334592,Tue Feb 13 10:42:00 +0000 2018
Nebulous_Sakura,dys01048,963362614708334592,Tue Feb 13 10:42:00 +0000 2018
Nebulous_Sakura,kussun_yeo,963362614708334592,Tue Feb 13 10:42:00 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963362614708334592,Tue Feb 13 10:42:00 +0000 2018
Nebulous_Sakura,dys01048,963362542914494464,Tue Feb 13 10:41:43 +0000 2018
Nebulous_Sakura,kussun_yeo,963362542914494464,Tue Feb 13 10:41:43 +0000 2018
Nebulous_Sakura,pagnewcham2,963362542914494464,Tue Feb 13 10:41:43 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963362542914494464,Tue Feb 13 10:41:43 +0000 2018
woo2day6715,yskwtama3553,963362455350009856,Tue Feb 13 10:41:22 +0000 2018
d27KvSayryVNZYc,ppptec,963362350265806848,Tue Feb 13 10:40:57 +0000 2018
yugle_yu,zyozzang,963362230417817600,Tue Feb 13 10:40:28 +0000 2018
yugle_yu,AKA_RI9,963362078969946112,Tue Feb 13 10:39:52 +0000 2018
yugle_yu,AKA_RI9,963361732700790785,Tue Feb 13 10:38:30 +0000 2018
woo2day6715,yskwtama3553,963361616787005440,Tue Feb 13 10:38:02 +0000 2018
yugle_yu,zyozzang,963361579696668677,Tue Feb 13 10:37:53 +0000 2018
dlrkdms2420,weareoneEXO,963361531617427456,Tue Feb 13 10:37:42 +0000 2018
IBU_WC,BescondAnais,963361178616397824,Tue Feb 13 10:36:18 +0000 2018
IBU_WC,martinfkde,963361178616397824,Tue Feb 13 10:36:18 +0000 2018
other_bump__1,mtwarp26,963361131719901186,Tue Feb 13 10:36:06 +0000 2018
FranceOlympique,TFauconnet,963361126032355328,Tue Feb 13 10:36:05 +0000 2018
usskiteam,dophed,963361073993830400,Tue Feb 13 10:35:53 +0000 2018
usskiteam,sadzarue,963361073993830400,Tue Feb 13 10:35:53 +0000 2018
usskiteam,jessdiggs,963361073993830400,Tue Feb 13 10:35:53 +0000 2018
usskiteam,erikbjornsen,963361073993830400,Tue Feb 13 10:35:53 +0000 2018
usskiteam,simihamilton,963361073993830400,Tue Feb 13 10:35:53 +0000 2018
lhj0208,102120k1,963361014732304385,Tue Feb 13 10:35:38 +0000 2018
WrPsrPWi0id2PyZ,proxywolf,963360958767808512,Tue Feb 13 10:35:25 +0000 2018
85N3eYSFJ3O56mX,offclASTRO,963360902857736192,Tue Feb 13 10:35:12 +0000 2018
woo2day6715,yskwtama3553,963360859383775232,Tue Feb 13 10:35:01 +0000 2018
felipehielo,euskaltelebista,963360728135622656,Tue Feb 13 10:34:30 +0000 2018
felipehielo,eitbkirolak,963360728135622656,Tue Feb 13 10:34:30 +0000 2018
amawa_hawaii,gorin,963360423797026816,Tue Feb 13 10:33:18 +0000 2018
usskiteam,thekellyclark,963360329316163584,Tue Feb 13 10:32:55 +0000 2018
usskiteam,GretchenBleiler,963360329316163584,Tue Feb 13 10:32:55 +0000 2018
usskiteam,hannahteter,963360329316163584,Tue Feb 13 10:32:55 +0000 2018
other_bump__1,mtwarp26,963360184780308480,Tue Feb 13 10:32:21 +0000 2018
RealJDamjan,TeamSlovenia,963360161120358400,Tue Feb 13 10:32:15 +0000 2018
RealJDamjan,Olympics,963360161120358400,Tue Feb 13 10:32:15 +0000 2018
lhj0208,suedeouk,963360107617689604,Tue Feb 13 10:32:02 +0000 2018
lhj0208,_xxxkkkk,963360107617689604,Tue Feb 13 10:32:02 +0000 2018
lhj0208,moonlitterrace,963360107617689604,Tue Feb 13 10:32:02 +0000 2018
HausborgDR,SteenHouman,963360030291611653,Tue Feb 13 10:31:44 +0000 2018
manificaventure,De_Gambassi,963359986859442177,Tue Feb 13 10:31:33 +0000 2018
MeekerGuerrier,alex_harvey,963359797272748032,Tue Feb 13 10:30:48 +0000 2018
woo2day6715,yskwtama3553,963359747675058176,Tue Feb 13 10:30:36 +0000 2018
seventeen6619,offclASTRO,963359728490303488,Tue Feb 13 10:30:32 +0000 2018
85N3eYSFJ3O56mX,offclASTRO,963359531085410304,Tue Feb 13 10:29:45 +0000 2018
village_109,EphemeraLapis,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,blackyeifie,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,kaori07240,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,suzunonsudu,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,kohi_sikarubeki,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,aginon_pi,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
village_109,furagu_jinro,963359481290678273,Tue Feb 13 10:29:33 +0000 2018
Rasplace_TKD,pyeongchang2018,963359399573061633,Tue Feb 13 10:29:13 +0000 2018
Rasplace_TKD,DDG_TKD,963359399573061633,Tue Feb 13 10:29:13 +0000 2018
dlrkdms2420,exit1127,963359325354803202,Tue Feb 13 10:28:56 +0000 2018
dlrkdms2420,weareoneEXO,963359325354803202,Tue Feb 13 10:28:56 +0000 2018
I29lHMtcFTc0QSe,TWICE_MOMOO,963359105514536960,Tue Feb 13 10:28:03 +0000 2018
I29lHMtcFTc0QSe,TWICE_SCG,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_INYN,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_SNA,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_JIHYOP,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_MINARl,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_DHU,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_MOMOO,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
I29lHMtcFTc0QSe,TWICE_ZTY,963358957401030656,Tue Feb 13 10:27:28 +0000 2018
AageSki,Masserio447,963358919534854144,Tue Feb 13 10:27:19 +0000 2018
AageSki,TVNorge,963358919534854144,Tue Feb 13 10:27:19 +0000 2018
AageSki,PetterSkinstad,963358919534854144,Tue Feb 13 10:27:19 +0000 2018
AageSki,NRK_Sport,963358919534854144,Tue Feb 13 10:27:19 +0000 2018
other_bump__1,mtwarp26,963358794251059200,Tue Feb 13 10:26:49 +0000 2018
LiamDunseath,ShanakaScore,963358617230430214,Tue Feb 13 10:26:07 +0000 2018
LiamDunseath,Colpetty,963358617230430214,Tue Feb 13 10:26:07 +0000 2018
LiamDunseath,CharlieFelix,963358617230430214,Tue Feb 13 10:26:07 +0000 2018
LiamDunseath,russellearnshaw,963358617230430214,Tue Feb 13 10:26:07 +0000 2018
ongolivefiaaaa,rainbowflavor9,963358459449233409,Tue Feb 13 10:25:29 +0000 2018
KulmalaMikaM,srajamaki,963358453442912256,Tue Feb 13 10:25:28 +0000 2018
KulmalaMikaM,SJauhojarvi,963358453442912256,Tue Feb 13 10:25:28 +0000 2018
KulmalaMikaM,KallePalander,963358453442912256,Tue Feb 13 10:25:28 +0000 2018
CBCharlsie,mastgelais,963358099741458432,Tue Feb 13 10:24:03 +0000 2018
snowedleigh,owhatjoy,963358074114260992,Tue Feb 13 10:23:57 +0000 2018
snowedleigh,Tim_Warwood,963358074114260992,Tue Feb 13 10:23:57 +0000 2018
j_hfldt,chloekimsnow,963358002156789760,Tue Feb 13 10:23:40 +0000 2018
LeeW_Sport,AJEnglish,963357924742451200,Tue Feb 13 10:23:22 +0000 2018
NPRmelissablock,BineyMaame,963357906061074432,Tue Feb 13 10:23:17 +0000 2018
woo2day6715,yskwtama3553,963357888642101248,Tue Feb 13 10:23:13 +0000 2018
dlwodnjs1005,KNKOfficialYNB,963357717195759616,Tue Feb 13 10:22:32 +0000 2018
lovelyzhl,neolive3416,963357648614694912,Tue Feb 13 10:22:16 +0000 2018
candy_Daehwi,mamel_dh,963357645640843264,Tue Feb 13 10:22:15 +0000 2018
weduckha12,Armin_IJH,963357603966275584,Tue Feb 13 10:22:05 +0000 2018
7QQKjSSyOdYnI5x,offclASTRO,963357481979150336,Tue Feb 13 10:21:36 +0000 2018
HeatherCoxNBC,cookiesan,963357269638373376,Tue Feb 13 10:20:46 +0000 2018
85N3eYSFJ3O56mX,offclASTRO,963357184842022912,Tue Feb 13 10:20:25 +0000 2018
HeatherCoxNBC,HishamMahmudOC,963357094698090496,Tue Feb 13 10:20:04 +0000 2018
BSMA12,hightaec,963356980705456129,Tue Feb 13 10:19:37 +0000 2018
gelin0131,NCTsmtown,963356951710085120,Tue Feb 13 10:19:30 +0000 2018
qudgml33,hjpaak,963356924447096832,Tue Feb 13 10:19:23 +0000 2018
shining_svt02,Aeong_THE8,963356888342540288,Tue Feb 13 10:19:15 +0000 2018
netcall1224,jammsuni,963356688198746112,Tue Feb 13 10:18:27 +0000 2018
LiamDunseath,ShanakaScore,963356675850645504,Tue Feb 13 10:18:24 +0000 2018
LiamDunseath,Colpetty,963356675850645504,Tue Feb 13 10:18:24 +0000 2018
LiamDunseath,CharlieFelix,963356675850645504,Tue Feb 13 10:18:24 +0000 2018
LiamDunseath,russellearnshaw,963356675850645504,Tue Feb 13 10:18:24 +0000 2018
dmitriy_f1re,zenit_spb,963356512201486336,Tue Feb 13 10:17:45 +0000 2018
woo2day6715,yskwtama3553,963356276318089216,Tue Feb 13 10:16:49 +0000 2018
jab035,ilanared,963356168012705793,Tue Feb 13 10:16:23 +0000 2018
jab035,alyroe,963356168012705793,Tue Feb 13 10:16:23 +0000 2018
jab035,JulieFoudy,963356168012705793,Tue Feb 13 10:16:23 +0000 2018
lhj0208,_xxxkkkk,963356067043336192,Tue Feb 13 10:15:59 +0000 2018
lhj0208,yunanimous0,963356067043336192,Tue Feb 13 10:15:59 +0000 2018
gpljy,dongillpark,963355767100211206,Tue Feb 13 10:14:47 +0000 2018
KHOLMESlive,chloekimsnow,963355759047143425,Tue Feb 13 10:14:45 +0000 2018
SUNGJINOPPA,6_pingping,963355735672291329,Tue Feb 13 10:14:40 +0000 2018
BrigitteMarcoux,kimbtin,963355644819468294,Tue Feb 13 10:14:18 +0000 2018
woo2day6715,yskwtama3553,963355221639360512,Tue Feb 13 10:12:37 +0000 2018
thekobusa,chloekimsnow,963355126974046208,Tue Feb 13 10:12:15 +0000 2018
woo2day6715,yskwtama3553,963354450025857024,Tue Feb 13 10:09:33 +0000 2018
PimSedee,telegraaf,963354308367429632,Tue Feb 13 10:09:00 +0000 2018
BeMirlo,OlympicsPFGC,963354299978928128,Tue Feb 13 10:08:58 +0000 2018
other_bump__1,mtwarp26,963354243687051269,Tue Feb 13 10:08:44 +0000 2018
other_bump__1,mtwarp26,963354190197137410,Tue Feb 13 10:08:31 +0000 2018
PaulGerke,MattinBoise,963354172870438912,Tue Feb 13 10:08:27 +0000 2018
PaulGerke,ajuarezbsu,963354172870438912,Tue Feb 13 10:08:27 +0000 2018
RickR415,pyeongchang2018,963354030469795840,Tue Feb 13 10:07:53 +0000 2018
LeeW_Sport,desboroughj,963353991680638977,Tue Feb 13 10:07:44 +0000 2018
LeeW_Sport,desboroughj,963353817843564544,Tue Feb 13 10:07:03 +0000 2018
JensWeinreich,RAStadler,963353775413936128,Tue Feb 13 10:06:52 +0000 2018
Keongsu_anae,Keongsu_anae,963353751368081408,Tue Feb 13 10:06:47 +0000 2018
ellade1,ila_lila,963353681679675392,Tue Feb 13 10:06:30 +0000 2018
EHEH_1995_12_30,Jeonsu0228,963353627094953991,Tue Feb 13 10:06:17 +0000 2018
EHEH_1995_12_30,EM_moonstar,963353627094953991,Tue Feb 13 10:06:17 +0000 2018
lFuLDnHtuUk2W5w,seoul19999,963353487663771648,Tue Feb 13 10:05:44 +0000 2018
Keongsu_anae,Keongsu_anae,963353241747517440,Tue Feb 13 10:04:45 +0000 2018
ukoqkgOgeh6BnM1,netcall1224,963353065947410432,Tue Feb 13 10:04:03 +0000 2018
kwlee58,bleuchatte,963352943461154816,Tue Feb 13 10:03:34 +0000 2018
woo2day6715,yskwtama3553,963352696496439296,Tue Feb 13 10:02:35 +0000 2018
Keongsu_anae,Keongsu_anae,963352546470379522,Tue Feb 13 10:01:59 +0000 2018
YunY0210,savecattt,963352260255379457,Tue Feb 13 10:00:51 +0000 2018
ALois96,hightaec,963352033146253312,Tue Feb 13 09:59:57 +0000 2018
Keongsu_anae,Keongsu_anae,963351992104964098,Tue Feb 13 09:59:47 +0000 2018
lFuLDnHtuUk2W5w,sexxxx6999,963351955836870656,Tue Feb 13 09:59:39 +0000 2018
lFuLDnHtuUk2W5w,sexxxx6999,963351876036014080,Tue Feb 13 09:59:20 +0000 2018
bawoobell,ppptec,963351857807503361,Tue Feb 13 09:59:15 +0000 2018
kwlee58,sbm94power,963351752476016641,Tue Feb 13 09:58:50 +0000 2018
DCGreyMattersUK,ChristopherSke2,963351735744962560,Tue Feb 13 09:58:46 +0000 2018
WFLAAnnie,AaronNolanNews,963351589280010240,Tue Feb 13 09:58:11 +0000 2018
WFLAAnnie,LexGrayWAVY,963351589280010240,Tue Feb 13 09:58:11 +0000 2018
WFLAAnnie,jackdoles,963351589280010240,Tue Feb 13 09:58:11 +0000 2018
WFLAAnnie,andrewmarden,963351589280010240,Tue Feb 13 09:58:11 +0000 2018
sd_9412,dlrkdms2420,963351568669011973,Tue Feb 13 09:58:06 +0000 2018
sd_9412,weareoneEXO,963351568669011973,Tue Feb 13 09:58:06 +0000 2018
bh_0506_sh_0412,dlrkdms2420,963351552684572672,Tue Feb 13 09:58:03 +0000 2018
bh_0506_sh_0412,weareoneEXO,963351552684572672,Tue Feb 13 09:58:03 +0000 2018
comp0919,Lucifer_Liyen,963351157367189505,Tue Feb 13 09:56:28 +0000 2018
dlrkdms2420,weareoneEXO,963351155593043968,Tue Feb 13 09:56:28 +0000 2018
candy_Daehwi,lovely_bn4,963351139046457344,Tue Feb 13 09:56:24 +0000 2018
kwlee58,TJ7221,963351113771569152,Tue Feb 13 09:56:18 +0000 2018
bbcsport_david,TeamGB,963351100769185793,Tue Feb 13 09:56:15 +0000 2018
bbcsport_david,pyeongchang2018,963351100769185793,Tue Feb 13 09:56:15 +0000 2018
bbcsport_david,Elise_Christie,963351100769185793,Tue Feb 13 09:56:15 +0000 2018
colon1st,RootFarmHub,963350987820843008,Tue Feb 13 09:55:48 +0000 2018
fergyrg,LennyValjas,963350964496461824,Tue Feb 13 09:55:42 +0000 2018
fergyrg,ccski,963350964496461824,Tue Feb 13 09:55:42 +0000 2018
candy_Daehwi,TopLYMin,963350817427238912,Tue Feb 13 09:55:07 +0000 2018
nrarmour,chloekimsnow,963350732303843328,Tue Feb 13 09:54:47 +0000 2018
nrarmour,epells,963350732303843328,Tue Feb 13 09:54:47 +0000 2018
RBerteling,PCIMeijer,963350631292416000,Tue Feb 13 09:54:23 +0000 2018
stabh__,SUNGJINOPPA,963350584286855168,Tue Feb 13 09:54:12 +0000 2018
khsad67,ppptec,963350325271838722,Tue Feb 13 09:53:10 +0000 2018
polonaBerta,KnezBojana,963349935247712256,Tue Feb 13 09:51:37 +0000 2018
woo2day6715,yskwtama3553,963349851726528512,Tue Feb 13 09:51:17 +0000 2018
Villekongas,aal_kim,963349776627466241,Tue Feb 13 09:50:59 +0000 2018
Villekongas,inkkari,963349776627466241,Tue Feb 13 09:50:59 +0000 2018
Villekongas,Olympiakomitea,963349776627466241,Tue Feb 13 09:50:59 +0000 2018
candy_Daehwi,lovely_bn4,963349619785613312,Tue Feb 13 09:50:22 +0000 2018
tntn1227,neolive3416,963349531193614336,Tue Feb 13 09:50:01 +0000 2018
NBC5photog,jaygraymatters,963349411760754688,Tue Feb 13 09:49:32 +0000 2018
NBC5photog,jaygraymatters,963349252368773120,Tue Feb 13 09:48:54 +0000 2018
grbic_vladimir,Robertdreco,963348719658663938,Tue Feb 13 09:46:47 +0000 2018
2012BTOB_LIGHT,pangpang_1122,963348423687651328,Tue Feb 13 09:45:37 +0000 2018
shavingurbody,slimqq1,963348393920622592,Tue Feb 13 09:45:29 +0000 2018
shavingurbody,slimqq1,963348272873013249,Tue Feb 13 09:45:01 +0000 2018
nrarmour,RachelAxon,963348225703927808,Tue Feb 13 09:44:49 +0000 2018
nrarmour,chloekimsnow,963348225703927808,Tue Feb 13 09:44:49 +0000 2018
woo2day6715,yskwtama3553,963348117214003200,Tue Feb 13 09:44:23 +0000 2018
kwlee58,nocutnews,963348041590652928,Tue Feb 13 09:44:05 +0000 2018
Taimur_T_Malik,OlympicsPFGC,963348020040478720,Tue Feb 13 09:44:00 +0000 2018
lhj0208,instiz,963348005331001344,Tue Feb 13 09:43:57 +0000 2018
lhj0208,map200204,963347633832996864,Tue Feb 13 09:42:28 +0000 2018
lhj0208,instiz,963347633832996864,Tue Feb 13 09:42:28 +0000 2018
wnle23,cheap16623,963347625847144448,Tue Feb 13 09:42:26 +0000 2018
kwlee58,lalapesto,963347376491474944,Tue Feb 13 09:41:27 +0000 2018
9Cwz7LZsIs3daOv,ARMY_pickles,963347266646847488,Tue Feb 13 09:41:01 +0000 2018
9Cwz7LZsIs3daOv,kimtaehyung_net,963347266646847488,Tue Feb 13 09:41:01 +0000 2018
siroe8,_Ayaka_S2,963347208765456384,Tue Feb 13 09:40:47 +0000 2018
2012BTOB_LIGHT,pangpang_1122,963347186590167040,Tue Feb 13 09:40:42 +0000 2018
bonakuragxo,morugessoyo_bot,963347178587435008,Tue Feb 13 09:40:40 +0000 2018
pangpang_1122,2012BTOB_LIGHT,963346840023285761,Tue Feb 13 09:39:19 +0000 2018
